307116,Chez Enzo La Taverne Sicilienne,"4 Rue de Laborde, Paris, France",restaurant,Paris,48.87572,2.322418,4,ChIJn0QVvspv5kcRp9JIek96mCg,N/A,N/A,1845,2200,1845,2200,1845,2200,1845,2200,1845,2200,1200,1500
307120,Café Départ,"1 Rue du Rocher, Paris, France",restaurant,Paris,48.875506,2.323949,3,ChIJX09qNTVu5kcRqHJvrh3Yq8g,0500,0200,0500,0200,0500,0200,0500,0200,0500,0200,0500,0200,0500,0200
307129,RESTAURANT LAZARE PARIS,"Paris, France",restaurant,Paris,48.876683,2.325271,4,ChIJAbPJYTVu5kcRuFw8L6Iuy6M,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000
307146,Flam's,"101 Rue Saint-Lazare, Paris, France",restaurant,Paris,48.875623,2.327788,3,ChIJH2HwCFTIlkcRm-XXlxiWWO4,1800,2100,N/A,N/A,N/A,N/A,N/A,N/A,1130,1400,1800,2100,1800,2100
307149,Quick de Saint Lazare,"2 Rue d'Amsterdam, Paris, France",restaurant,Paris,48.876014,2.326932,4,ChIJdV_yV7tv5kcRz4AXMn_rO6o,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200
307152,La Brioche dorée,"75 Rue de Caumartin, Paris, France",restaurant,Paris,48.875542,2.328413,5,ChIJKwfRG-hcjEcRfay4wSn5zqM,N/A,N/A,0730,1900,0730,1900,0730,1900,0730,1900,0730,2100,0730,1900
307153,zumo,"10 Passage du Havre, Paris, France",restaurant,Paris,48.875407,2.327147,4,ChIJQRsM_Xe5h0gRl4WHoUBe3F4,N/A,N/A,0900,1700,0900,1700,0900,1700,0900,1700,0900,1700,N/A,N/A
307154,pomme de pain,"66 Rue de Caumartin, Paris, France",restaurant,Paris,48.875405,2.327283,4,ChIJ0-lMwYg5wkcRU8hOTtj9OTE,N/A,N/A,N/A,N/A,0800,1400,0800,1400,0800,1400,0800,1400,1000,1400
307156,Marmara Kebab,"4 Улица Будапешт, Paris, France",restaurant,Paris,48.876134,2.327669,3,ChIJWR_Ta3tie0gRDqlguWs89so,1630,0030,1630,0030,1630,0030,1630,0030,1630,0030,1630,0230,1630,0230
307158,A La Ville d'Argentan,"4 Rue Amsterdam, Paris, France",restaurant,Paris,48.875986,2.326956,5,ChIJX3rfmzVu5kcRkCgCT2cfDZw,0700,0000,0600,0000,0600,0000,0600,0000,0600,0000,0600,0000,0600,0000
307159,Cafés Méo,"95 Rue Saint-Lazare, Paris, France",restaurant,Paris,48.875766,2.329064,5,ChIJr-klgYjVwkcRH_s-fkyDp-c,N/A,N/A,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800
307162,Carnet de Voyage,"4 Улица Будапешт, Paris, France",restaurant,Paris,48.876073,2.327688,3,ChIJ3dDYhXK1bTkR-beKTrQ5eN4,N/A,N/A,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900
307163,wrap n roll,"10 Улица Будапешт, Paris, France",restaurant,Paris,48.876415,2.327568,4,ChIJ00PUP9yf4jARVYfHsz8HbkY,1400,2300,1400,2300,1400,2300,1400,2300,1400,2300,1400,2300,1400,2300
307166,Mélodie,"22 Rue d'Amsterdam, Paris, France",restaurant,Paris,48.876485,2.326959,4,ChIJBbcM0ytTwUcRWKAHFxOY_3g,1630,0000,1630,0000,1630,0000,1630,0000,N/A,N/A,1630,0100,1630,0100
307187,Monop',"6 Rue de la Pépinière, Paris, France",restaurant,Paris,48.875134,2.323042,4,ChIJ97ZU5oPg60cRiUT4jiIkEI8,0800,1300,0730,1900,0730,1900,0730,1900,0730,1900,0730,1900,0730,1900
307193,Bistrot de l'Arcade,"58 Rue Arcade, Paris, France",restaurant,Paris,48.874459,2.324734,5,ChIJb2qkITVu5kcRmnLusXKFYTM,N/A,N/A,1100,1130,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
307196,Little Kyoto,"9 Rue de l'Isly, Paris, France",restaurant,Paris,48.874738,2.325571,4,ChIJR-N3GnHAYVMRb2GrjXrqRhU,N/A,N/A,1700,2000,1700,2000,1700,2000,1700,2000,1700,2000,N/A,N/A
307198,Mezzo Di Pasta Pépinière,"2 Rue de la Pépinière, Paris, France",restaurant,Paris,48.875269,2.323666,4,ChIJycQZPkID5kcRwa1oXLo0jXw,N/A,N/A,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130
307215,Subway,"39 Rue Joubert, Paris, France",restaurant,Paris,48.874623,2.329511,3,ChIJc5IB9xmt8TURcQlCsI5bRgc,0900,2100,0800,2100,0800,2100,0800,2100,0800,2100,0800,2100,0900,2100
307217,Chez Léon,"5 Rue Isly, Paris, France",restaurant,Paris,48.874722,2.32584,3,ChIJBb27mIDDw0cRLFEv29XVFKM,1130,2300,1130,2300,1130,2300,1130,2300,1130,2300,1130,2330,1130,2330
307232,Atelier des Chefs,"10 Rue de Penthièvre, Paris, France",restaurant,Paris,48.873103,2.316622,5,ChIJr_LuGpFv5kcRp3gtLLismB8,N/A,N/A,0900,1930,0900,1930,0900,1930,0900,1930,0900,1930,N/A,N/A
307233,Granterroirs,"30 Rue de Miromesnil, Paris, France",restaurant,Paris,48.873412,2.315979,4,ChIJY5RsFMlv5kcRStO6efyJCVk,N/A,N/A,0900,1600,0900,1600,0900,1600,0900,2230,0900,2230,0900,2230
307236,L'INTE CAFFE,"22 Rue Cambacérès, Paris, France",restaurant,Paris,48.873474,2.317887,4,ChIJoX7c2Mtv5kcRkycjyFNHRl8,2000,2215,2000,2215,2000,2215,2000,2215,2000,2215,1200,1415,N/A,N/A
307237,... A la Chataigne,"22 Rue de Miromesnil, Paris, France",restaurant,Paris,48.872804,2.316025,5,ChIJEUXWOMlv5kcRAZkAYUvJcMc,N/A,N/A,1830,2100,1830,2100,1830,2100,1830,2100,1830,2100,1830,2100
307242,Le Percier,"4 Avenue Percier, Paris, France",restaurant,Paris,48.87387,2.314623,4,ChIJs4sn-8hv5kcR-6ObwdonzA4,N/A,N/A,0700,2200,0700,2200,0700,2200,0700,2200,0700,2200,0900,1800
307245,Village des Délices Le,"31 Rue La Boétie, Paris, France",restaurant,Paris,48.873784,2.315628,3,ChIJI2IYiMJv5kcR1JfDMJrbFU4,N/A,N/A,1900,2230,1900,2230,1900,2230,1900,2230,1900,2230,1900,2230
307254,Planet Sushi Madeleine,"37 Boulevard Malesherbes, Paris, France",restaurant,Paris,48.873214,2.320754,3,ChIJESIBC8tv5kcRvfKgY2BhrqE,1700,2230,1700,2230,1700,2230,1700,2230,1700,2230,1700,2230,1700,2230
307256,Sam Sushi,"29 Rue d'Astorg, Paris, France",restaurant,Paris,48.873856,2.31944,3,ChIJARF8Wf_42oARwUp6c9n6QXY,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100,1100,2100
307259,Café M @ Hyatt Paris Madeleine,"Hyatt Regency, 24 Boulevard Malesherbes, Paris, France",restaurant,Paris,48.872873,2.321511,4,ChIJGwmVbctv5kcREmwWMM-M0XY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
307261,ALBERT MENES,"41 Boulevard Malesherbes, Paris, France",restaurant,Paris,48.873737,2.320382,5,ChIJv-uC-Qlv5kcR5NcY7iZ5F28,1100,1900,1000,2030,1000,2030,1000,2030,1000,2030,1000,2030,1000,2030
307268,Aux Gouts d'Asie,"20 Bis Rue Cambacérès, Paris, France",restaurant,Paris,48.873292,2.317957,5,ChIJSZih2Mtv5kcRuFOr30at130,N/A,N/A,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
307279,L'Epicure,"112 Rue du Faubourg Saint-Honoré, Paris, France",restaurant,Paris,48.871696,2.31466,4,ChIJVeUHqupv5kcRDHPinmB3LtU,1930,2130,1930,2130,1930,2130,1930,2130,1930,2130,1930,2130,1930,2130
307280,Chez Ly,"5 Rue des Saussaies, Paris, France",restaurant,Paris,48.87127,2.317193,3,ChIJVVW5Eupv5kcRMMbpdzKqVAg,N/A,N/A,1200,2100,1200,2100,1200,2100,1200,2100,1200,2100,1200,2100
307283,Swoon's,"10 Rue des Saussaies, Paris, France",restaurant,Paris,48.871296,2.3177,4,ChIJW4LmAsxv5kcRMdzSUjI9IOQ,N/A,N/A,0830,1530,0830,1530,0830,1530,0830,1530,0830,1530,N/A,N/A
307284,Café Beauvau,"9 Rue de Miromesnil, Paris, France",restaurant,Paris,48.871843,2.315854,5,ChIJ5TjUys5v5kcREkSAKCA0HLI,N/A,N/A,0630,2000,0630,2000,0630,2000,0630,2000,0630,2000,N/A,N/A
307291,Bugsy's Bar & Restaurant,"15 Rue Montalivet, Paris, France",restaurant,Paris,48.871209,2.317954,4,ChIJKXmnWVHFJIgR14_2beEsF64,1200,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200,1100,2200
307305,Chez Papa,"29 Rue de l'Arcade, Paris, France",restaurant,Paris,48.87292,2.323998,4,ChIJuVqTI7Zx5kcR8zFMuEMYVHY,0900,0100,0900,0100,0900,0100,0900,0100,0900,0100,0900,0100,0900,0100
307308,La Boutique des Vins,"31 Rue de l'Arcade, Paris, France",restaurant,Paris,48.872956,2.324056,4,ChIJnd7f7oK8rhIRD7pbHRnsPUA,1000,1330,1100,2000,0930,2000,0930,2000,0930,2000,0930,2000,0930,2000
307310,Urban Caffe,"58 Rue des Mathurins, Paris, France",restaurant,Paris,48.873494,2.322152,3,ChIJI31O4go2ZkcRvAIvBtmP0lo,0900,2300,0700,2300,0700,2300,0700,2300,0700,2300,0700,0100,0700,0200
307312,o bistrot de tom,"59 Rue d'Anjou, Paris, France",restaurant,Paris,48.873829,2.322469,4,ChIJ9cJhJMtv5kcRISUY0jGG0iM,N/A,N/A,0730,2100,0730,2100,0730,2100,0730,2100,0730,2100,N/A,N/A
307313,Chajin,"24 Rue Pasquier, Paris, France",restaurant,Paris,48.872934,2.323613,5,ChIJkWCjnjZu5kcR7oPji6giSd4,N/A,N/A,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,N/A,N/A
307317,La Gourmandine,"55 Rue Anjou, Paris 08, France",restaurant,Paris,48.87357,2.322429,5,ChIJGZnewpz3wEcRzjuuFx58Ick,0700,1300,N/A,N/A,0700,1600,0700,1600,0700,1600,0700,1600,0700,1600
307331,Café Pouchkine,"64 Boulevard Haussmann, Paris, France",restaurant,Paris,48.873731,2.328478,4,ChIJe3e6NTRu5kcRCCAU3je1jjc,1100,1900,0930,2000,0930,2000,0930,2000,0930,2045,0930,2000,0930,2000
307333,Le Clos Bourguignon,"39 Rue de Caumartin, Paris, France",restaurant,Paris,48.872538,2.328119,4,ChIJhW-cEDRu5kcR6XAq3qrlFEQ,N/A,N/A,0730,0000,0730,0000,0730,0000,0730,0000,0730,0000,0730,0000
307334,Brasserie Printemps,"64 Boulevard Haussmann, Paris, France",restaurant,Paris,48.873752,2.32825,3,ChIJRSoeMDRu5kcRGgwYIoA6BDk,0930,1600,0930,1600,0930,1600,0930,1600,0930,1600,0930,1600,0930,1600
307338,Franprix,"39 Rue Godot de Mauroy, Paris, France",restaurant,Paris,48.8726,2.327586,3,ChIJdQsQVgxn5kcRMeO4eYkqUJ4,0900,2030,1500,2000,1500,2000,1500,2000,1500,2000,1500,2000,1500,2000
307339,toto',"35 Rue Godot de Mauroy, Paris, France",restaurant,Paris,48.872896,2.327616,5,ChIJVZS8hrqrQjQR_seVAnA4gRU,1100,1900,N/A,N/A,1100,1800,1100,1800,1100,1800,1100,1800,1100,1900
307348,Etablissements Henry-Ceccaldi,"21 Rue des Mathurins, Paris, France",restaurant,Paris,48.873082,2.327057,4,ChIJI-BVQjRu5kcRc3Wj3dDH6Js,N/A,N/A,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,N/A,N/A
307360,Restaurant Jour - Salad Bar,"13 Boulevard Malesherbes, Paris, France",restaurant,Paris,48.871316,2.322115,3,ChIJD672fTFu5kcRSSSa-bh9QkY,N/A,N/A,0800,1500,0800,1500,0800,1500,0800,1500,0800,1500,N/A,N/A
307362,Yooki Madeleine,"1 Rue de Castellane, Paris, France",restaurant,Paris,48.87212,2.325524,4,ChIJ0Vj1hDRu5kcRPOFfRmWkxwI,N/A,N/A,1730,2130,1730,2130,1730,2130,1730,2130,1730,2130,1730,2130
307366,O'Ginkgo,"17 Rue de Castellane, Paris, France",restaurant,Paris,48.872471,2.324253,4,ChIJ0z13uzRu5kcRfuTCxgBXfag,1701,2100,1701,2100,1701,2100,1701,2100,1701,2100,1701,2100,1701,2100
307371,Bobun Me,"11 Rue Tronchet, Paris, France",restaurant,Paris,48.871685,2.325246,5,ChIJQ5cYnDRu5kcRDzg6KACzqhE,N/A,N/A,1200,1500,1200,1500,1200,1500,1200,1500,1200,1500,N/A,N/A
307390,Paparazzi,"6 Square de l'Opéra-Louis Jouvet, Paris, France",restaurant,Paris,48.871675,2.328962,3,ChIJ38IxStMRvUcRnWTi2JvC5x8,1200,2200,N/A,N/A,1700,2300,1700,2300,1700,2300,1700,2300,1700,2300
307391,Café Guitry,"10 Place Édouard VII, Paris, France",restaurant,Paris,48.871248,2.329148,4,ChIJq8adVjFu5kcReV2XzhSr8DE,N/A,N/A,1200,1430,1900,2300,1900,2300,1900,2300,1900,2300,1900,2300
307392,Mahatma,"23 Rue Vignon, Paris, France",restaurant,Paris,48.871759,2.326296,4,ChIJEXrbGuorXDkRawZDyWPQU3k,N/A,N/A,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900
307401,Le Roi du Pot-au-Feu,"34 Rue Vignon, Paris, France",restaurant,Paris,48.872214,2.326561,3,ChIJ7ck9ezRu5kcRHY6cLFt6YSA,N/A,N/A,1200,2230,1200,2230,1200,2230,1200,2230,1200,2230,1200,2230
307402,touch ' in paris,"20 Rue Vignon, Paris, France",restaurant,Paris,48.871182,2.326306,3,ChIJ99gahDNu5kcRgCkXIpe7tN0,N/A,N/A,1900,2300,1900,2300,1830,1915,1830,1915,1815,1915,1200,1500
307405,Le Comptoir Baulois,"34 Rue Godot de Mauroy, Paris, France",restaurant,Paris,48.872349,2.327486,4,ChIJkaXrcjRu5kcRN15VOzJl9k0,N/A,N/A,1000,2200,1000,2200,1000,2200,1000,2200,1000,2200,1030,1930
307406,Boulangerie Gosselin Caumartin,"28 Rue de Caumartin, Paris, France",restaurant,Paris,48.87225,2.328266,5,ChIJyy6mGjRu5kcRh2rxQ6O8rmE,N/A,N/A,0700,1800,0700,1800,0700,1800,0700,1800,0700,1800,N/A,N/A
307409,moghol,"26 Rue de Caumartin, Paris, France",restaurant,Paris,48.872116,2.328222,4,ChIJceJqQiu_VTcRwOQr_XqYEf0,0900,0030,0900,0030,0900,0030,0900,0030,0900,0030,0900,0030,0900,0030
307415,Mongoo,"30 Rue Godot de Mauroy, Paris, France",restaurant,Paris,48.872499,2.327529,5,ChIJqYdyCcFv5kcRGZCcNfgdyIE,N/A,N/A,1130,1430,1130,1430,1130,1430,1130,1430,1130,1430,N/A,N/A
307418,pizza san giorgio,"32 Rue de Caumartin, Paris, France",restaurant,Paris,48.872437,2.328259,3,ChIJefFW9ertdkcR4gqKIjnS_NE,1700,2200,1700,2200,N/A,N/A,1700,2200,1700,2200,1700,2200,1700,2200
307428,Chiba Frederic,"28 Rue Vignon, Paris 09, France",restaurant,Paris,48.871941,2.326511,5,ChIJaZy0eTRu5kcRTHUMkX4ZeXM,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800,1100,1800
307443,pasta papa,"30 Rue de Mogador, Paris, France",restaurant,Paris,48.875706,2.331224,3,ChIJBZ1okt_wwEcR7DQ75GfqHEw,1730,2130,N/A,N/A,1730,2130,1730,2130,1730,2130,1730,2130,1730,2130
307445,Royal trinité,"59 Rue de Châteaudun, Paris, France",restaurant,Paris,48.876434,2.332791,3,ChIJ0Sj2LDZu5kcR8ZYTT2SRqk8,0630,0200,0630,0200,0630,0200,0630,0200,0630,0200,0630,0200,0630,0200
307446,Sushi Mogador,"29 Rue de Mogador, Paris, France",restaurant,Paris,48.875623,2.331313,4,ChIJZeBQNzZu5kcRZd7ac1csy0Q,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300,1800,2300
307457,Georgette,"29 Rue Saint-Georges, Paris, France",restaurant,Paris,48.876475,2.337012,3,ChIJWdA-j0n5wEcRnzfaolE5WKg,0900,1400,N/A,N/A,0930,1900,0930,1900,0930,1900,0930,1900,0900,1800
307467,Mian Fan - 9ème,"40 Rue Saint-Lazare, Paris, France",restaurant,Paris,48.876663,2.337249,4,ChIJgcYhTjZu5kcRinPGCEZU3eE,1200,2200,1200,2300,1200,2300,1200,2300,1200,2300,1200,2300,1200,2300
307472,DélicatS,"21 Rue Saint-Lazare, Paris, France",restaurant,Paris,48.876648,2.336961,4,ChIJq6rWyLJz5kcRGjPDdnYJ9j4,N/A,N/A,N/A,N/A,1630,1800,1630,1800,1630,1800,1630,1800,N/A,N/A
307481,Lafayette gourmet,"97 Rue de Provence, Paris, France",restaurant,Paris,48.874065,2.330305,4,ChIJqcU66zZu5kcRW-QTneAUnj0,N/A,N/A,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900
307482,La Maison Grecque,"20 Rue de Mogador, Paris, France",restaurant,Paris,48.874728,2.331426,4,ChIJqyBRAswbyUwR-Cl-wURNcs4,1200,2200,1200,2200,1200,2200,1200,2200,1200,2200,1200,2300,1200,2300
307484,CAFE DE L'OPERA,"9 Rue de Mogador, Paris 9e arrondissement, France",restaurant,Paris,48.873904,2.331164,4,ChIJ20Bv9FtT2YARfw_e_YBB2YI,0800,1300,0700,1600,0700,1600,0700,1600,0700,1600,0700,1600,0730,1500
307488,Le Faux-Filet,"16 Rue Joubert, Paris, France",restaurant,Paris,48.874679,2.331046,3,ChIJ8f9JWzZu5kcR1v71AGHxekk,N/A,N/A,1200,1430,1200,1430,1200,1430,1200,1430,1200,1430,N/A,N/A
307489,Pomme de Pain,"70 Rue de Provence, Paris, France",restaurant,Paris,48.874307,2.331979,4,ChIJ0-lMwYg5wkcRU8hOTtj9OTE,N/A,N/A,N/A,N/A,0800,1400,0800,1400,0800,1400,0800,1400,1000,1400
307493,Crepes City,"6 Rue Joubert, Paris 9e arrondissement, France",restaurant,Paris,48.874658,2.331816,4,ChIJ-7H2UjZu5kcRQOuVWlj91Q4,1130,1545,1130,1530,1130,1530,1130,1530,1130,1530,1130,1530,1130,2030
307494,Dahlia Le-sarl,"5 Rue Joubert, Paris, France",restaurant,Paris,48.874572,2.332042,4,ChIJh1QS1u5EkUcRLjJjuMEqQLE,0930,1230,1330,1900,1330,1900,1330,1900,1330,1900,1330,1900,1330,1800
307495,L'excuse mogador,"21 Rue Joubert, Paris, France",restaurant,Paris,48.874763,2.331136,4,ChIJIxINWzZu5kcR5aoBR5JzurI,N/A,N/A,1200,1600,1200,1600,1200,1600,1200,1600,1200,1600,1200,1600
307496,Des tops bagels à Paris | Bagelstein,"16 Rue Joubert, Paris, France",restaurant,Paris,48.874678,2.33107,3,ChIJy_h1ky9u5kcRGmCmEocDtpE,N/A,N/A,0915,1530,0915,1530,0915,1530,0915,1530,0915,1530,N/A,N/A
307502,Le mirjana,"84 Rue de Provence, Paris, France",restaurant,Paris,48.874188,2.330671,4,ChIJawA0pVIHZEcRDaLsXto4mlo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
307543,Il Palazzo,"17 Rue la Fayette, Paris, France",restaurant,Paris,48.87409,2.336743,4,ChIJQTULObedX0YRiVR85iEAHIE,1200,2100,0900,2100,0900,2100,0900,2100,0900,2100,0900,2100,1200,2100
307547,Cuizines Provence,"46 Rue de Provence, Paris, France",restaurant,Paris,48.874262,2.335822,4,ChIJp7v-7PPltRIRogL8oz_x4os,0900,2200,0900,2230,0900,2200,0900,2230,0900,2200,0900,2200,0900,2200
307550,Restaurant Gioia Mia,"61 Rue de Provence, Paris, France",restaurant,Paris,48.874328,2.333887,4,ChIJgajAnDdu5kcRJJVDUu2riY0,N/A,N/A,1130,1530,1130,1530,1130,1530,1130,1530,1130,1530,N/A,N/A
307573,Goutu,"51 Rue le Peletier, Paris, France",restaurant,Paris,48.875407,2.339635,4,ChIJjxnscU6zkUYRM6NWS8qVtSQ,N/A,N/A,1100,1400,1100,1400,1100,2000,1100,2000,1100,2230,1200,2230
307575,Café M,"1 Rue de Maubeuge, Paris, France",restaurant,Paris,48.876159,2.340262,3,ChIJI2lNqdx-hYARlydJnQElo_w,0830,1500,0830,1400,0830,1400,0830,1400,0830,1400,0830,1400,0830,1500
307576,Le rouge et le verre,"8 Rue de Maubeuge, Paris, France",restaurant,Paris,48.876444,2.341288,3,ChIJ7w-y8Wtu5kcRKvzdEYnY7B4,N/A,N/A,1015,1700,1015,2300,1015,2300,1015,2300,1015,2300,1015,2300
307577,Abradavio,"3 Rue de Maubeuge, Paris, France",restaurant,Paris,48.876338,2.340622,3,ChIJxx8RVT9u5kcRjGmRoarva7c,N/A,N/A,1830,2200,1830,2200,1830,2200,1830,2200,1830,2200,1830,2200
307579,Magokoro,"33 Rue Lamartine, Paris, France",restaurant,Paris,48.876529,2.340678,5,ChIJn4vLXNUKIocRWEntv_pLeJ0,N/A,N/A,N/A,N/A,1700,1930,1700,1930,1700,1930,1700,1930,1700,1930
307580,Z Café,"17 Rue de Châteaudun, Paris, France",restaurant,Paris,48.875842,2.339109,4,ChIJr6BqNs153IARJ3UNinJh5hg,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100
307583,Sambuja - Restaurant Coréen,"65 Rue du Faubourg Montmartre, Paris, France",restaurant,Paris,48.876428,2.339636,4,ChIJ2V2dpzhu5kcRnmaqpCEptFg,N/A,N/A,1900,2230,1900,2230,1900,2230,1900,2230,1900,2230,1900,2230
307584,Restaurant Paris 9,"55 Rue du Faubourg Montmartre, Paris, France",restaurant,Paris,48.875403,2.340622,4,ChIJW6m6Zjdu5kcR33sdKPLLU_I,N/A,N/A,0700,2300,0700,2300,0700,2300,0700,2300,0700,2300,N/A,N/A
307585,Bouche à Bouche,"5 Rue Bourdaloue, Paris, France",restaurant,Paris,48.876424,2.338544,4,ChIJ6-vys6405EcRdwFMZ7d8u8Y,1200,1330,1200,1330,1930,2130,1930,2130,1930,2130,1930,2130,1930,2130
307588,Naturalia France,"37 Rue Lamartine, Paris, France",restaurant,Paris,48.876552,2.340327,3,ChIJqYNObGdy5kcRosietpQqRVs,0900,1245,1000,2045,1000,2045,1000,2045,1000,2045,1000,2045,1000,2045
307590,Alex et Pierre,"67 Rue du Faubourg Montmartre, Paris, France",restaurant,Paris,48.876496,2.339549,5,ChIJCxjVAUklWkAR0X06iLJbjpM,N/A,N/A,N/A,N/A,1500,1900,1500,1900,1500,1900,1500,1900,1500,1800
307614,Ame et Esprit du Vin - Cadet,"22 Rue Cadet, Paris, France",restaurant,Paris,48.875358,2.343395,3,ChIJU6tfnj9u5kcRuxdJ8G1cTbw,1030,1330,1700,2215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
307616,Heratchian,"6 Rue Lamartine, Paris, France",restaurant,Paris,48.876588,2.343777,4,ChIJo0bNoUBu5kcR8p5z28I7V-g,N/A,N/A,N/A,N/A,0900,1800,0900,1800,0900,1800,0900,1800,0900,1845
307618,Le Royal Cadet,"11 Rue Cadet, Paris, France",restaurant,Paris,48.87542,2.343297,3,ChIJneOGdT9u5kcRcpD4APSRMo8,N/A,N/A,0700,0000,0700,0000,0700,0000,0700,0000,0700,0000,0700,2000
307619,Mezzo Di Pasta,"22 Rue Cadet, Paris, France",restaurant,Paris,48.875402,2.343283,3,ChIJB2rQUVAllUcRk8bofojJ11U,N/A,N/A,0830,2000,0830,2000,0830,2000,0830,2000,0830,2000,0830,2000
307621,Gin Go Gae,"28 Rue Lamartine, Paris, France",restaurant,Paris,48.876577,2.341954,4,ChIJU5S3uxwJdkgRexJ9r8EHDck,1700,2300,1730,2300,1730,2300,1730,2300,1730,2300,1730,2300,1200,2300
307623,Escale à Phu Quoc,"35 Rue de Montholon, Paris, France",restaurant,Paris,48.876512,2.344747,3,ChIJ_QNx5TuZVA0Rcd1UD0KSxMM,N/A,N/A,N/A,N/A,1800,2100,1800,2100,1830,2100,1800,2100,1800,2100
307635,Sensei Sushi,"8 Rue de Châteaudun, Paris, France",restaurant,Paris,48.87589,2.341338,3,ChIJGzZYPBA2DkcRYCeps0KnCOQ,1300,2000,1400,2000,1300,2000,1300,2000,1300,2000,1300,2100,1300,2100
307662,Athenais,"34 Rue de la Victoire, Paris, France",restaurant,Paris,48.875176,2.337674,4,ChIJVaZxTYagk0cRW1Rzt0P2uYI,N/A,N/A,0900,1900,0900,1900,0900,1900,0900,2000,0900,1900,0900,1800
307664,Label Ferme,"43 Rue le Peletier, Paris, France",restaurant,Paris,48.874912,2.339328,4,ChIJHU7vEiG2lkcR3vwqortI_Vg,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100,0700,2100
307669,Le Bon Temps,"45 Rue du Faubourg Montmartre, Paris, France",restaurant,Paris,48.874722,2.341254,5,ChIJ21RVVcUAyhIRAlRBinzb_48,N/A,N/A,N/A,N/A,1930,2100,1930,2100,1930,2100,1930,2100,1930,2100
307671,la pointe drouot,"34 Rue Drouot, Paris, France",restaurant,Paris,48.875099,2.341111,3,ChIJuz8gNz9u5kcRxhaA3CZOFKM,N/A,N/A,0730,2330,0730,2330,0730,2330,0730,2330,0730,2330,0900,2330
307672,Le Laffitte,"43 Rue Laffitte, Paris, France",restaurant,Paris,48.875154,2.338348,4,ChIJ290Q7Thu5kcRFUmrihhM9zY,N/A,N/A,0700,0000,0700,0000,0700,0000,0700,0000,0700,0000,N/A,N/A
307699,Lizarran - Bar Tapas,"7 Rue Cadet, Paris, France",restaurant,Paris,48.874854,2.34285,3,ChIJWd3SfbE3Yg0RfGr26f5K-BM,0900,0030,0900,0030,0900,0030,0900,0030,0900,0030,0900,0030,0900,0030
307700,Restaurant AU JARDIN,"47 Rue Richer, Paris, France",restaurant,Paris,48.874004,2.343228,4,ChIJO7pVFaDDSjARUI1CyPfDXwM,1700,2200,N/A,N/A,N/A,N/A,N/A,N/A,1700,2200,1700,2200,1700,2200
307701,À la mère de famille,"35 Rue du Faubourg Montmartre, Paris, France",restaurant,Paris,48.873974,2.342304,4,ChIJW7o4HT9u5kcRHccZTgqJI4g,1000,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1900
307704,Saint Georges Tavern,"46 Rue du Faubourg Montmartre, Paris, France",restaurant,Paris,48.87476,2.341455,3,ChIJc5X96BBawokRNax2Oj6vcKI,1300,2100,1200,2100,1200,2100,1200,2100,1200,2100,1200,2100,1300,2100
307705,Bagel Shop,"7 Rue Cadet, Paris, France",restaurant,Paris,48.874857,2.342852,4,ChIJTU15Qz0twVYR6FRuzSXP6kE,0800,1600,N/A,N/A,N/A,N/A,0700,1600,0700,1600,0700,1600,0800,1600
307706,Le Petit Gourmet,"39 Rue du Faubourg Montmartre, Paris, France",restaurant,Paris,48.874263,2.341913,5,ChIJuxuwib1wPIgRAvUqDg6rpUA,N/A,N/A,0730,1530,0730,1530,0730,1530,0730,1530,0730,1530,0730,1530
307707,Kiku,"56 Rue Richer, Paris 9e arrondissement, France",restaurant,Paris,48.874084,2.342992,4,ChIJnRsmi3k0-F8Rn624QEjDyyo,1100,2000,1100,2000,1100,2000,N/A,N/A,1100,2000,1100,2000,1100,2000
